FICE_CODE,UNIVERSITY_NAME
008466,SOUTHWESTERN COMM COLLEGE
008486,NATIONAL EDUCATION CENTER NATL INST OF TECHN CAM
008495,JAMESTOWN BUSINESS COLLEGE
008501,WEBSTER COLLEGE
008503,MOUNTAIN VIEW COLLEGE
008504,RICHLAND COLLEGE
008510,EASTFIELD COLLEGE
008532,HEALD BUSINESS COLLEGE - HAYWARD
008547,IVY TECH -WABASH VALLEY
008557,NASH COMMUNITY COLLEGE
008558,BEAUFORT COUNTY COMMUNITY COLLEGE
008568,MEDIAN SCHOOL OF ALLIED HEALTH CAREERS
008596,WEST LOS ANGELES COLLEGE
008597,FEATHER RIVER COMMUNITY COLLEGE DISTRICT
008609,RABBINICAL COLLEGE OF AMERICA
008611,HOSTOS COMM COLLEGE-CUNY
008612,ROBESON COMMUNITY COLLEGE
008613,ROANOKE-CHOWAN COMMUNITY COLLEGE
008614,RABBINICAL COLLEGE OF BOBOVER BNEI ZION
008617,RABBINICAL SEMINARY OF M'KOR CHAIM
008659,LORD FAIRFAX COMM COLLEGE
008660,GARMANNA COMMUNITY COLL
008661,SOUTHSIDE VIRGINIA CC
008677,NORTHWEST STATE COMM COLL
008718,UNIVERSITY OF CONNECTICUT
008727,CITY COLLEGES OF CHICAGO-CHICAGO CITY-WIDE COLLEGE
008735,DES MOINES COMMUNITY COLLEGE
008736,INDIAN HILLS COMMUNITY COLLEGE
008737,EASTERN IOWA COMMUNITY COLLEGE DISTRICT
008739,IOWA WESTERN COMMUNITY COLLEGE
008740,SOUTHEASTERN COMMUNITY COLLEGE
008759,NORTHWOOD INST
008760,OAKLAND COMMUNITY COLLEGE
008763,MS GULF COAST COMM COLL
008795,ANTIOCH COLL
008797,CUYAHOGA COMMUNITY COLL.
008810,IN UNIVERSITY OF PA
008818,TRIDENT TECHNICAL COLLEGE
008832,SALEM-TEIKYO UNIVERSITY
008841,UNIVERSITY OF THE VIRGIN ISLANDS
008846,THE WRIGHT INSTITUTE
008848,WARNER SOUTHERN COLLEGE
008849,PALM BEACH ATLANTIC UNIV
008854,NEW MEXICO STATE UNIVERSITY GRANTS BRANCH
008855,EDGECOMBE COMMUNITY COLLEGE
008856,OREGON GRADUATE INSTITUTE OF SCIENCE & TECHNOLOGY
008859,JOHN A GUPTON COLLEGE
008860,SCHOOL FOR INTERNATIONAL TRAINING
008862,EAST CENTRAL COLLEGE
008863,WALTERS STATE COMM COLL
008878,INTERNATIONAL FINE ARTS COLLEGE
008880,MORRISON INSTITUTE OF TECHNOLOGY
008889,ALLENTOWN BUSINESS SCHOOL
008895,SAN DIEGO CITY COLLEGE
008896,PIKES PEAK COMMUNITY COLL
008898,TARRANT COUNTY JUNIOR COLLEGE DISTRICT
008902,COLUMBIA COLLEGE
008903,COLLEGE OF THE CANYONS
008906,MACOMB COMMUNITY COLLEGE
008916,NEW ENGLAND SCHOOL OF LAW
008918,SADDLEBACK COLLEGE
008919,NICOLET VTAE DISTRICT
008976,CLARK ATLANTA UNIVERSITY
008988,LURLEEN B WALLACE STATE JUNIOR COLLEGE
009003,OLEAN BUSINESS INSTITUTE
009007,COLORADO MOUNTAIN COLLEGE
009010,MADISONVILLE COMMUNITY COLLEGE
009020,FOOTHILL CC DIS SYS OFF
009030,UNIVERSITY OF CONNECTICUT HEALTH CENTER
009032,EMPIRE COLL SCHOOL OF BUS
009035,PHILLIPS COLLEGE OF CHICAGO
009047,HUNTINGTON JUNIOR COLLEGE
009054,WV NORTHERN COMM COLLEGE
009056,ROGER WILLIAMS-PROV
009058,BETHEL COLLEGE
009059,BETHEL THEOLOGICAL SEMINARY
009077,UTICA SCHOOL OF COMMERCE
009088,ITT TECHNICAL INSTITUTE HAR BRANCH
009089,HANNIBAL-LA GRANGE COLL
009092,U OF MI-ANN ARBOR
009105,ILLINOIS TECHNICAL COLLEGE
009134,BREWER STATE JUNIOR COLLEGE
009136,ILLINOIS EASTERN COMMUNITY COLLEGES
009137,METROPOLITAN CC ADM CNTR
009139,MAPLE WOODS COMM COLLEGE
009140,LONGVIEW COMMUNITY COLL
009145,GOVERNORS STATE UNIV
009157,PHILLIPS COLLEGES TECHNICAL INSTITUTE
009158,DON BOSCO TECHNICAL INSTITUTE
009159,PAUL D.CAMP COMMUNITY COL
009160,RAPPAHANNOCK CC
009163,SAN ANTONIO COLLEGE
009168,WRIGHT STATE
009169,WRIGHT STATE UNIVERSITY-LAKE CAMPUS
009183,BEN HILL-IRWIN TECHNICAL INSTITUTE
009185,ROSE STATE COLLEGE
009186,DEAN INSTITUTE OF TECHNOLOGY
009187,WEST SIDE INSTITUTE OF TECHNOLOGY
009192,SIERRA NEVADA COLLEGE
009194,LAKESHORE TECHNICAL COLL
009221,PHILLIPS JUNIOR COLLEGE
009224,DEVRY ALPHARETTA
009225,TEXAS STATE TECH INST RIO GRANDE CAM HARLINGEN
009226,FRANCIS MARION UNIVERSITY
009228,DEVRY COLL OF TECHNOLOGY
009230,WAYNE COUNTY COMM COLL
009232,CATHOLIC THEOLOGICAL UNION AT CHICAGO
009235,CLARION U OF PA
009236,NEW HAMPSHIRE VOCATIONAL TECHNICAL COLLEGE NASHUA
009237,BRISTOL UNIVERSITY
009245,CASTLE JUNIOR COLLEGE
009256,MORAINE PARK TECH COLLEGE
009257,NORTHEAST WISCONSIN TECHNICAL COLLEGE
009258,WAUKESHA COUNTY TECHNICAL COLLEGE
009259,LARAMIE COUNTY COMM COLL
009265,NO DAKOTA STATE
009268,KELSEY-JENNEY BUSINESS COLLEGE
009270,THE ART INSTITUTE OF ATLANTA
009271,SAINT BERNARD PARISH COMMUNITY COLLEGE
009272,CRAFTON HILLS COLLEGE
009273,COLEMAN COLLEGE
009275,NORTHERN KENTUCKY UNIV
009292,ANDOVER COLLEGE
009313,OWENSBORO JUNIOR COLLEGE OF BUSINESS
009314,MT ST U-TECH-GREAT FALLS
009322,WILLIAMSBURG TECHNICAL COLLEGE
009332,STATE COMMUNITY COLLEGE
009333,UNIV ILL SPRINGFIELD
009336,JOHNSTON COMMUNITY COLLEG
009343,ETI TECHNICAL COLLEGE
009344,RAMAPO COLLEGE OF NJ
009345,THE RICHARD STOCKTON COLL
009353,CCBC-CATONSVILLE CAMPUS
009354,MEDCENTER ONE COLLEGE OF NURSING
009401,COLORADO CHRISTIAN UNIVER
009405,HEALD 4C'S BUSINESS COLLEGE
009407,BRIARWOOD COLL
009409,CENTRAL CITY BUSINESS INSTITUTE
009430,TRI-COUNTY COMMUNITY COLLEGE
009435,SOUTHERN JUNIOR COLLEGE
009449,PENNCO TECH
009507,FLOYD COLLEGE
009533,PLATT JUNIOR COLLEGE
009542,COMMUNITY COLL OF DENVER
009543,RED ROCKS COMMUNITY COLLE
009544,SPOKANE FALLS CC
009549,WESTERN TEXAS COLLEGE
009552,AMERICAN RIVER COLLEGE
009563,INDIANA STATE UNIVERSITY
009621,WISCONSIN SCHOOL OF ELECTRONICS
009629,MOUNTAIN EMPIRE COMM COLL
009630,U OF WI-OSHKOSH
009635,FL INTERNATIONAL UNIV
009636,SOU UNIV A&M BATON ROUGE
009645,SIMON’S ROCK COLL OF BARD
009646,PIEDMONT COMMUNITY COLLEGE
009647,OK ST UNIV-OKLAHOMA CITY
009651,TEXAS A&M - INTERNATIONAL
009652,UNIV PUERTO RICO AT PONCE
009684,BLUE RIDGE COMMUNITY COLLEGE
009704,NORTH SEATTLE CC
009705,SEATTLE CENTRAL COMMUNITY COLLEGE
009706,SO SEATTLE COMMUNITY COLL
009707,LEXINGTON COMMUNITY COLLEGE
009713,ALASKA JUNIOR COLLEGE
009740,INVER HILLS COMM COLLEGE
009741,UNIV OF TEX - DALLAS
009743,BELLEVUE UNIVERSITY
009744,FOX VALLEY TECHNICAL COLL
009747,GORDON-CONWELL THEOLOGICAL SEMINARY
009749,GOSHEN BIBLICAL SEMINARY
009762,UNIV SOUTHERN MAINE
009763,TULSA COMMUNITY COLLEGE
009764,TUNXIS COMMUNITY COLL
009765,THREE RIVERS COMM TECH CO
009766,COLGATE ROCHESTER-BEXLEY-CROZER
009767,CITY COLLEGE OF CHICAGO OLIVE-HARVEY COLLEGE
009769,COLLEGE FOR HUMAN SERVICE
009771,RABBI ISAAC ELCHANAN SEMINARY
009784,NATIONAL EDUCATION CENTER-BAUDER COLLEGE CAMPUS
009786,IL EASRERN CC LINCOLN TRL
009797,MIDLAND COLLEGE
009818,WEST COAST CHRISTIAN COLLEGE
009826,KENNEBEC VALLEY TECH COLL
009837,ITT TECHNICAL INSTITUTE
009841,UNIV OF NORTH FLORIDA
009844,CALIFORNIA SCHOOL OF PROFESSIONAL PSYC AT BERKELEY
009855,YESHIVA TORAS CHAIM TALMUDICAL SEMINARY
009862,BISHOP CLARKSON COLLEGE
009896,OAKTON COMMUNITY COLLEGE
009903,VANCE-GRANVILLE COMM COLL
009908,PINEBROOK JUNIOR COLLEGE
009910,TECH COLLEGE OF LOWCNTRY
009912,VOLUNTEER STATE COMM COLL
009914,ROANE STATE COMM COLLEGE
009916,IVY TECH STATE COLLEGE
009917,IVY TECH COMM COLLEG
009924,IVY TECH ST COL-E CENTRAL
009925,IVY TECH STATE COLLEGE SW
009926,INDIANA VOCATIONAL TECHNICAL COL-NTHEST TECH INST
009928,PIEDMONT VIRGINIA CC
009929,SUNY COLLEGE OF OPTOMETRY
009930,UNIV OF TEX - PERMIAN BASIN
009932,TEXAS STATE TECHNICAL-SWEETWATER CAMPUS
009933,TEXAS STATE TECHNICAL INSTITUTE - AMARILLO
009935,DUNDALK COMMUNITY COLLEGE
009936,MIDDLESEX COM COLLEGE
009941,BELMONT TECHNICAL COLLEGE
009962,LUNA COMMUNITY COLLEGE
009980,G C WALLACE STATE COMMUNITY COLLEGE
009981,MORGAN COMMUNITY COLLEGE
009982,CRICHTON COLLEGE
009986,SETON HALL UN SCHOOL LAW
009992,OAK HILLS BIBLE COLLEGE
009994,PASSAIC COUNTY COMM COLL
010010,AMERICAN SAMOA COMMUNITY COLLEGE
010013,CALIFORNIA SCHOOL OF PROF PSYC AT LOS ANGELES
010014,GARRETT COMMUNITY COLLEGE
010015,BAYAMON CENTRAL UNIV
010020,LEWIS AND CLARK COMM COLL
010027,JAMES A.RHODES STATE COLL
010038,IVY TECH ST COLL COLUMBUS
010039,INDIANA VOCATIONAL TECH COL-LAFAYETTE TECH INST
010041,IVY TECH ST COLL-KOKOMO
010051,LA GUARDIA COMM COLL CUNY
010056,AIKEN TECHNICAL COLLEGE
010060,VERNON COLLEGE
010061,COMMONWEALTH COLLEGE
010065,WASHINGTON THEOLOGICAL UNION
010074,SAINT PATRICK'S SEMINARY
010097,CUNY MEDGAR EVERS COLLEGE
010098,MORRISON UNIVERSITY
010109,INDIANA VOCATIONAL TECHNICAL COL-S CEN TECH INST
010111,CERRO COSO COMM COLLEGE
010115,UNIV OF TEX - SAN ANTONIO
010129,PHILLIPS JUNIOR COLLEGE OF SPARTANBURG
010130,WADE COLLEGE
010139,DEVRY INSTITUTE OF TECHNOLOGY
010142,TOURO COLLEGE
010148,COLORADO TECHNICAL COLLEGE
010153,HELENE FULD SCHOOL OF NURSING
010166,MT ST UN-BILLINGS CO TECH
010176,WESTMORELAND CTY COMM COL
010182,ROGUE COMMUNITY COLLEGE
010195,ART INSTITUTE OF FORT LAUDERDALE
010196,CRANDALL JUNIOR COLLEGE
010198,ECPI COMPUTER INSTITUTE MAIN CAMPUS
010210,PROSPECT HALL COLLEGE
010225,UNIVERSITY OF MINNESOTA WASECA
010229,D-Q UNIVERSITY
010256,BENEDICTINE COLLEGE
010264,CECILS JUNIOR COLLEGE
010266,HILLSDALE FREE WILL BAPTIST COLLEGE
010269,NATIONAL-LOUIS UNIVERSITY
010281,ALTOONA SCHL OF COMM
010286,SUNY EMPIRE STATE COLLEGE
010298,TEXAS A & M UNIVERSITY AT GALVESTON
010300,UNIVERSITY OF SOUTH DAKOTA
010310,AMER CHRISTIAN COLL
010311,HARDING UNIVERSITY
010313,U OF NEW MEXICO
010318,LINCOLN TECHNICAL INSTITUTE
010328,BAUDER FASHION COLLEGE
010333,JESUIT SCHOOL OF THEOLOGY AT BERKELEY
010340,LOS MEDANOS COLLEGE
010343,COMMUNITY COLLEGE OF MICRONESIA
010345,CINCINNATI ST TECH & CC
010356,NATIONAL EDUCATION CENTER NATL INST OF TECHN CAM
010362,COM COL SOUTHERN NEVADA
010363,WESTERN NEVADA COM COLL
010364,WHATCOM COMMUNITY COLLEGE
010365,CHARLES R DREW UNIVERSITY OF MEDICINE AND SCIENCE
010366,TEXAS A&M UNIVERSITY
010368,MENNONITE BRETHREN BIBLE SEMINARY
010374,METROPOLITAN STATE UNIV
010378,RABBINCAL COLLEGE OF LONG ISLAND
010387,EL PASO COMMUNITY COLLEGE
010388,READING AREA COMM COLLEGE
010390,UNIV HAWAII WINDWARD CC
010391,OKLAHOMA CITY COMM COLL
010392,LIBERTY UNIVERSITY
010395,U OF SAN DIEGO
010402,DAKOTA COUNTY TECH COLL
010438,HASKELL INDIAN NATIONS UN
010439,SHELBY STATE COMM COLLEGE
010448,THOMAS AQUINAS COLLEGE
010453,WASHINGTON STATE COMM COL
010460,AMERICAN BAPTIST COLLEGE
010474,MARYMOUNT COLLEGE
010478,BLANTON'S COLLEGE
010489,KENTUCKY COLLEGE OF BUSINESS
010491,HENNEPIN TECH COLLEGE
010494,CENTRAL PENNSYLVANIA BUSINESS SCHOOL
010529,MEMPHIS THEOLOGICAL SEMINARY
010530,QUINEBAUG VALLEY COMM COL
010539,NORTHERN NEW MEXICO COMMUNITY COLLEGE
010549,KEHILATH YAKOV RABBINICAL SEMINARY
010554,CONCORDIA COLLEGE
010567,TECH COLLEGE OF SAN JUAN
010618,MID AMERICAN COLLEGE OF FUNERAL SERVICES
010633,HOUSTON COMMUNITY COLLEGE
010634,NATIONAL EDUCATION CENTER- ARKANSAS C OF TECHN
010651,SAINT VINCENT SEMINARY
010652,PASCO-HERNANDO COMM COLL
010674,TEXAS TECHNICAL UNIVERSITY HEALTH SCIENCE CENTER
010684,ERIE CC CITY CAMPUS
010687,OHIO STATE UNIVERSITY AGRICULTURAL TECHNICAL INST
010716,TOBE-COBURN SCHOOL OF FASHION CAREERS
010724,CARIBBEAN CENTER FOR ADVANCED STUDIES
010727,DEVRY UNIVERSITY
010736,MARION TECHNICAL COLLEGE
010763,INTER UNIV OF PR FAJARDO
010764,INTER AMERICAN UNIVERSITY OF PUERTO RICO GUAYAMA
010765,PHILLIPS COLLEGE
010771,GUPTON JONES COLLEGE OF FUNERAL SERVICES
010805,UNIVERSITY OF CINCINNATI CLERMONT COLLEGE
010818,UNIVERSITY OF AKRON WAYNE GENERAL-TECHNICAL COL
010819,CONSERVATORY OF MUSIC PR
010831,NEW COLLEGE OF CALIFORNIA
010832,WESTERN S U COLL OF LAW
010846,NATIONAL EDUCATION CENTER-NATIONAL INST OF TECHN
010847,"NATIONAL EDUCATION CENTER, AZ AUTOMOTIVE INST"
010854,WESTERN STATE UNIVERSITY COLLEGE OF LAW SAN DIEGO
010879,RICHLAND COMM COLLEGE
010880,CHATFIELD COLLEGE
010881,STARK STATE COLL OF TECH
010883,GATEWAY TECHNICAL COLLEGE
010906,CINCINNATI COLLEGE OF MORTUARY SCIENCE
010923,UNION INSTITUTE & UNIV
010934,GRIFFIN COLLEGE
010943,RABBINICAL COLLEGE OF BETH SHRAGA
010944,YESHIVA CHOFETZ CHAIM RADUN
010975,UNIV DE PR-BAYAMON U COLL
010997,DEVRY UNIV DECATUR
010998,PENNSYLVANIA INSTITUTE OF TECHNOLOGY
011006,AMERICAN INSTITUTE OF DESIGN
011009,MICRONESIAN OCCUPATIONAL COLLEGE
011011,INSTITUTE OF AMERICAN INDIAN ARTS
011031,TECHNICAL CAREER INSTITUT
011046,CENTRAL OHIO TECH COLLEGE
011074,AUGUSTA TECHNICAL COLLEGE
011076,SH'OR YOSHUV RABBINICAL COLLEGE
011112,FASHION INST DESIGN & MER
011113,MAHARISHI UNIVERSITY MGMT
011117,CALIFORNIA SCHOOL OF PROFESSIONAL PSYC SAN DIEGO
011130,PHILLIPS COLLEGE
011131,SAWYER SCHOOL
011145,LONE STAR COLLEGE
011150,ASNUNTUCK COMMMUNIT COLL
011153,PHILLIPS JUNIOR COLLEGE
011161,TEXAS A&M - CORPUS CHRISTI
011163,UNIV OF TEX - TYLER
011167,C C OF VERMONT
011181,SAINT LOUIS RABBINICAL COLLEGE
011189,UNITED TALMUDICAL ACADEMY
011192,BETH HAMEDRASH SHAAREI YOSHER INSTITUTE
011194,STANLY COMMUNITY COLLEGE
011195,PHILLIPS JUNIOR COLLEGE
011197,MAYLAND COMMUNITY COLLEGE
011208,ASSOCIATED BETH RIVKAH SCHOOLS
011210,BUNKER HILL COMM COLLEGE
011246,BROOKS COLLEGE
011256,UNITED ELECTRONICS INSTITUTE OF FLORIDA
011385,COLLEGE OF THE ATLANTIC
011387,DELAWARE TECHNICAL CMTY COL STANTON-WILMINGTON
011460,NATIONAL UNIVERSITY
011462,U OF ALASKA ANCHORAGE
011574,BAUDER FASHION COLLEGE
011587,MCCARRIE SCHOOLS OF HEALTH SCIENCES & TECHN INC
011600,PHILLIPS JUNIOR COLLEGE
011611,WORLD COLLEGE WEST
011644,UNIV OF MARYLAND UNIV COL
011647,KATHARINE GIBBS SCHOOL-MELVILLE
011648,THOMAS A EDISON COLL
011649,LOYOLA MARYMOUNT UNIV
011667,NORTHEAST COMM COLLEGE
011668,BETH MEDRASH EEYUN HATALMUD
011670,YESHIVA OF NITRA RABBINICAL COLLEGE
011672,MENDOCINO COLLEGE
011673,PORTLAND SCHOOL OF ART
011678,SUNY - UTICA/ROME
011686,RASMUSSEN BUSINESS COLLEGE MINNEAPOLIS
011693,CORNELL U STATUTORY
011696,COLLEGE OF OCEANEERING
011709,CINCINNATI METROPOLITAN COLLEGE
011710,RABBINICAL SEMINARY OF ADAS YEREIM
011711,U OF HOUSTON - CLEAR LAKE
011716,REGENTS EXTERNAL DEG
011719,UNIVERSIDAD DEL TURABO
011727,DE TECH&CC-TERRY CAMPUS
011728,TAMPA COLLEGE
011814,GATEWAY ELECTRONICS INSTITUTE
011821,YESHIVATH ZICHRON MOSHE
011824,WISCONSIN INDIANHEAD TECH
011852,ITT TECHNICAL INSTITUTE
011854,UNIV OF CENTRAL TEXAS
011862,NORTHLAND PIONEER COLLEGE
011864,MOHAVE COMMUNITY COLLEGE
011881,CALIFORNIA SCHOOL OF PROFESSIONAL PSYC FRESNO
011904,PHILLIPS JUNIOR COLLEGE
011922,BETH HATALMUD RAB COLLEGE
011928,WASH INTRNL COLL
011930,ROXBURY COMM. COLLEGE
011934,VERMONT LAW SCHOOL
011940,I.C.P.R. JR. COLLEGE
011941,AMERICAN UNIV PUERTO RICO
011950,CORCORAN SCHOOL OF ART
011984,OHR HAMEIR THEOLOGICAL SEMINARY
011989,TALMUDICAL ACADEMY - NEW JERSEY
011991,BELZER YESHIVA-MACHZIKEI SEMINARY
011992,BETH MEDRASH EMEK HALACHA
011993,LONG ISLAND SEMINARY OF JEWISH STDIES
011995,SARA SCHENIRER TEACHERS SEMINARY
012010,DERECH AYSON RABBINICAL SEMINARY
012011,TALMUDICAL SEMINARY OF OHOLEI TORAH
012014,NIELSEN ELECTRONICS INSTITUTE
012015,AUSTIN COMMUNITY COLLEGE
012031,CHRISTIAN HERITAGE COLLEGE
012033,BOSSIER PARISH COMM COLL
012044,BASIC INSTITUTE OF TECHNOLOGY
012056,GEM CITY COLLEGE
012059,TRINITY BIBLE COLLEGE
012064,HAMILTON COLLEGE
012088,LOUISVILLE TECHNICAL INSTITUTE
012105,GARLAND COUNTY COMM COLL
012112,UNIVERSITY OF SOUTH CAROLINA AT SUMTER
012123,UNIV OF P.R. AGUADILLA
012128,SW COLLEGE OF BUSINESS
012165,ATHENS TECHNICAL COLLEGE
012182,CHATTAHOOCHEE VALLEY
012193,TRINITY EVANGELICAL DIVINITY SCHOOL
012194,UNIVERSITY OF PUERTO RICO CAROLINA REGIONAL COLLEG
012260,EAST ARKANSAS COMM COLL
012261,NORTH ARKANSAS COMM COLL
012270,EDISON STATE COMMUNITY COLLEGE
012277,NEW YORK CHIROPRACTIC COLLEGE
012294,PHILLIPS JUNIOR COLLEGE
012300,PALMER COLLEGE OF CHIROPRACTIC
012303,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY
012308,COMM COLLEGE OF THE A.F.
012309,WESTERN STATES CHIROPRACTIC COLLEGE
012314,MIAMI CHRISTIAN COLLEGE
012315,CORNISH COLLEGE OF ARTS
012328,NORTHWESTERN COLLEGE OF CHIROPRACTIC
012358,PLAZA BUSINESS INSTITUTE
012362,NORTHWESTERN BUSINESS COL
012393,THOMAS JEFFERSON
012403,MEADOWS JUNIOR COLLEGE
012427,ERIE COMMUNITY COLLEGE SOUTH CAMPUS
012435,RICH MOUNTAIN COMMUNITY COLLEGE
012452,EVERGREEN VALLEY COLLEGE
012466,YESH BETH HILLEL KRASNA
012470,BRYANT & STRATTON BUS INS
012523,TALMUD YESHIVA OF PHILADELPHIA
012525,CARIBBEAN UNIVERSITY
012547,EMMANUEL SCHOOL OF RELIGION
012550,L A MISSION COLLEGE
012574,RINGLING SCHOOL OF ART AND DESIGN
012580,SAINT LOUIS CHRISTIAN COLLEGE
012584,RAY COLLEGE OF DESIGN
012586,METROPOLITAN COMM COLLEGE
012627,THOMAS M COOLEY LAW SCHOOL
012630,LIFE BIBLE COLLEGE
012633,FIVE TOWNS COLLEGE
012662,SAN DIEGO MIRAMAR COLLEGE
012670,BEL-REA INSTITUTE OF ANIMAL TECHNOLOGY
012693,PELLISSIPPI STATE TECH CC
012703,EDNA MCCONNELL CLARK SCHOOL OF NURSING
012713,SAN JACINTO COLLEGE NORTH CAMPUS
012718,FORT BERTHOLD COMMUNITY COLLEGE
012748,SHAWNEE ST. UNIVERSTIY
012750,EDISON STATE COMM COLLEGE
012813,JOHN WOOD COMM COLLEGE
012826,U OF HOUSTON - DOWNTOWN
012838,CLEVELAND COLLEGE OF JEWISH STUDIES
012841,UNIVERSIDAD DEL TURABO
012842,OXNARD COLLEGE
012860,ISSISSIPPI COUNTY CC
012870,SOUTHERN STATE COMM COLL
012874,CITY COLLEGE SAN FRANCISCO
012891,ANTONELLI INSTITUTE OF ART-PHOTOGRAPHY
012896,VIRGINIA MARTI COLLEGE OF FASHION AND ART
012907,LAKE TAHOE COMMUNITY COL
012954,HUDSON COUNTY COMM COLL
012961,RIKA BREUER TEACHERS SEMINARY
012962,WIDENER UNIVERSITY SCHOOL OF LAW
012976,NEBRASKA CHRISTIAN COLLEGE
012982,SOUTHWEST INST OF MERCHANDISING AND DESIGN
013022,CITY UNIVERSITY
013026,MACHZIKEI HADATH RABBINICAL COLLEGE
013027,YESHIVATH VIZNITZ
013029,BORICUA COLLEGE
013039,SOUTH UNIVERSITY
013106,CALIFORNIA WESTERN SCHOOL OF LAW
013132,INTERNATIONAL COLLEGE OF BROADCASTING
013134,YESHIVATH BETH MOSHE
013140,INDIANA VOCATIONAL TECH COL-WHITEWATER TECH INST
013144,INDIANA VOCATIONAL TECHNICAL COL-STHEST TECH INST
013145,INDIANA VOC TECH COLL
013146,INDIANA VOCATIONAL TECHNICAL COL-E CEN TECH INST
013148,RAMIREZ COLLEGE OF BUSINESS AND TECHNOLOGY
013176,SOUTHERN ARKANSAS UNIVERSITY EL DORADO BRANCH
013204,SUFFOLK COUNTY CC WESTERN
013208,BAPTIST BIBLE COLLEGE
013231,U OF HOUSTON - VICTORIA
013252,GRANTHAM COLLEGE OF ENGINEERING
013263,SOUTH HILLS SCH BUS&TECH
013536,COASTLINE COMM COLLEGE
013956,U TX HLTH SCI CTR-HOUSTON
013976,UNIV OF TEX - MED BRANCH
014036,NORTH LAKE COLLEGE
014315,UNIV OF HAWAII W OAHU
014458,MISSION COLLEGE
014471,BROOKHAVEN COLLEGE
014829,PUEBLO COMMUNITY COLLEGE
014925,AMBERTON UNIVERSITY
015130,NUNEZ COMMUNITY COLLEGE
015361,GUAM COMMUNITY COLLEGE
016615,PALO ALTO COLLEGE
016792,COLLIN COUNTY CC DISTRICT
020523,UNIV OF WEST LOS ANGELES
020530,LIBERTY UNIVERSITY
020543,TRUMBULL BUSINESS COLLEGE
020550,WAYCROSS COLLEGE
020568,SOUTHEASTERN BUS COLLEGE
020630,MONTSERRAT COLLEGE OF ART
020635,COASTLINE COMMUNITY COLLEGE
020636,TAD TECHNICAL INSTITUTE
020637,SHERMAN COLLEGE OF STRAIGHT CHIROPRACTIC
020652,ITT TECHNICAL INSTITUTE
020653,PRESCOTT COLLEGE
020662,NEW SCHOOL UNIVERSITY
020690,NEW YORK SCHOOL OF INTERIOR DESIGN
020692,PACIFIC COAST COLLEGE
020705,CONCORDIA UNIVERSITY
020727,LITTLE SCHOOL OF MGMT
020732,TELSHE YESHIVA-CHICAGO
020739,WOR-WIC COMMUNITY COLLEGE
020748,LIFE COLLEGE
020754,KELLER GRAD SCHOOL/DEVRY
020757,BRIARCLIFFE SCHOOL
020758,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE
020771,MILWAUKEE INSTITUTE OF ART DESIGN
020774,NORTH LAKE COLLEGE
020780,SACRED HEART SCHOOL OF THEOLOGY
020789,COLORADO INSTITUTE OF ART
020798,"HEALD COLLEGE,CONCORD"
020814,ARLINGTON BAPTIST COLLEGE
020839,NORTHERN NM COMM COLLEGE
020882,JORDAN COLLEGE
020897,MASSEY BUSINESS COLLEGE
020902,TRIANGLE TECH-ERIE
020979,FRANKLIN PIERCE LAW CENTER
020988,UNIVERSITY OF PHOENIX
020992,AMERICAN CONSERVATORY THEATRE
020995,CENTRAL COMMUNITY COLLEGE
021000,UNIV POLITECNICA DE PR
021002,BROOKHAVEN COLLEGE
021064,O'MORE COLLEGE OF DESIGN
021067,LUTHERAN BIBLE INSTITUTE OF SEATTLE
021068,BRAMSON O R T COLLEGE
021077,TRUCKEE MEADOWS COMM COL
021078,UNIVERSITY OF HAWAII-WEST OAHU
021082,RETS ELECTRONIC INSTITUTE
021101,GREATER NEW HAVEN TECHNICAL COLLEGE
021113,CUYAMACA COLLEGE
021136,AMERICAN COLLEGE FOR THE APPLIED ARTS
021142,JOHNSON TECHNICAL INSTITUTE
021163,PUEBLO COMMUNITY COLLEGE
021175,NAROPA INSTITUTE
021187,LONG ISLAND COLLEGE HOSPITAL SCHOOL OF NURSING
021188,FLAMING RAINBOW UNIVERSITY
021191,MISSION COLLEGE
021206,SAYBROOK INSTITUTE
021209,ITT TECHNICAL INSTITUTE
021279,SOJOURNER DOUGLASS COLL
021290,TRIANGLE TECH-GREENSBURG
021366,WISCONSIN LUTHERAN COLLEGE
021376,YESHIVA UNIVERSITY OF LOS ANGELES
021383,PACIFIC GRADUATE SCHOOL OF PSYCHOLOGY
021408,MARTIN UNIVERSITY
021415,SAVANNAH COLLEGE OF ART AND DESIGN
021432,EAST COAST BIBLE COLLEGE
021434,SALISH KOOTENAI COMMUNITY COLLEGE
021435,STERLING COLLEGE
021436,RETS ELECTRONIC INSTITUTE
021437,SINTE GLESKA COLLEGE
021449,DE TECH CC WILMINGTON CAM
021466,SOUTH MOUNTAIN COMMUNITY COLLEGE
021475,PHILLIPS JUNIOR COLLEGE
021478,SCHUYLKILL BUS INSTITUTE
021496,EASTERN CHRISTIAN COLLEGE
021519,KEISER INSTITUTE OF TECHNOLOGY
021520,YESHIVA SHAAR HATORAH
021551,MARYLAND COLLEGE OF ART AND DESIGN
021553,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY
021554,PENNSYLVANIA COLLEGE OF STRAIGHT CHIROPRACTIC
021567,"FLORIDA CHRISTIAN COLLEGE, INCORPORATED"
